2018-04-23 12:35:37,391:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I001Y1961M12
2018-04-23 12:35:38,093:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I002Y1962M12
2018-04-23 12:36:05,220:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I001Y1961M12
2018-04-23 12:36:05,890:DEBUG:projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I002Y1962M12
2018-04-23 12:57:52,978:DEBUG:Index 47.00, Processed: 48 Elapsed: 0:14:00.208269 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I047Y2007M12
2018-04-23 12:58:09,850:DEBUG:Index 48.00, Processed: 49 Elapsed: 0:14:17.080182 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I048Y2008M12
2018-04-23 12:58:26,825:DEBUG:Index 49.00, Processed: 50 Elapsed: 0:14:34.054518 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I049Y2009M12
2018-04-23 12:58:42,764:DEBUG:Index 50.00, Processed: 51 Elapsed: 0:14:49.994010 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I050Y2010M12
2018-04-23 12:58:59,733:DEBUG:Index 51.00, Processed: 52 Elapsed: 0:15:06.963114 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I051Y2011M12
2018-04-23 12:59:19,276:DEBUG:Index 52.00, Processed: 53 Elapsed: 0:15:26.506214 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I052Y2012M12
2018-04-23 12:59:39,311:DEBUG:Index 53.00, Processed: 54 Elapsed: 0:15:46.540672 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I053Y2013M12
2018-04-23 12:59:58,122:DEBUG:Index 54.00, Processed: 55 Elapsed: 0:16:05.351893 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_year_m_5min_1960_2014/global_historical_PDomWW_year_m_5min_1960_2014_I054Y2014M12
2018-04-23 13:00:17,556:DEBUG:Index 0.00, Processed: 56 Elapsed: 0:16:24.786069 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I000Y1960M01
2018-04-23 13:00:35,386:DEBUG:Index 1.00, Processed: 57 Elapsed: 0:16:42.615918 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I001Y1960M02
2018-04-23 13:00:54,685:DEBUG:Index 2.00, Processed: 58 Elapsed: 0:17:01.914836 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I002Y1960M03
2018-04-23 13:01:13,856:DEBUG:Index 3.00, Processed: 59 Elapsed: 0:17:21.086067 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I003Y1960M04
2018-04-23 13:01:31,336:DEBUG:Index 4.00, Processed: 60 Elapsed: 0:17:38.565641 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I004Y1960M05
2018-04-23 13:01:48,555:DEBUG:Index 5.00, Processed: 61 Elapsed: 0:17:55.784881 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I005Y1960M06
2018-04-23 13:02:05,286:DEBUG:Index 6.00, Processed: 62 Elapsed: 0:18:12.515869 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I006Y1960M07
2018-04-23 13:02:22,145:DEBUG:Index 7.00, Processed: 63 Elapsed: 0:18:29.375170 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I007Y1960M08
2018-04-23 13:02:38,882:DEBUG:Index 8.00, Processed: 64 Elapsed: 0:18:46.112082 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I008Y1960M09
2018-04-23 13:02:56,695:DEBUG:Index 9.00, Processed: 65 Elapsed: 0:19:03.925276 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I009Y1960M10
2018-04-23 13:03:12,168:DEBUG:Index 10.00, Processed: 66 Elapsed: 0:19:19.397652 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I010Y1960M11
2018-04-23 13:03:29,118:DEBUG:Index 11.00, Processed: 67 Elapsed: 0:19:36.347798 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I011Y1960M12
2018-04-23 13:03:48,643:DEBUG:Index 12.00, Processed: 68 Elapsed: 0:19:55.872447 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I012Y1961M01
2018-04-23 13:04:07,818:DEBUG:Index 13.00, Processed: 69 Elapsed: 0:20:15.048410 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I013Y1961M02
2018-04-23 13:04:27,391:DEBUG:Index 14.00, Processed: 70 Elapsed: 0:20:34.621035 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I014Y1961M03
2018-04-23 13:04:47,543:DEBUG:Index 15.00, Processed: 71 Elapsed: 0:20:54.772698 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I015Y1961M04
2018-04-23 13:05:04,205:DEBUG:Index 16.00, Processed: 72 Elapsed: 0:21:11.435187 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I016Y1961M05
2018-04-23 13:05:20,320:DEBUG:Index 17.00, Processed: 73 Elapsed: 0:21:27.549517 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I017Y1961M06
2018-04-23 13:05:38,574:DEBUG:Index 18.00, Processed: 74 Elapsed: 0:21:45.803468 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I018Y1961M07
2018-04-23 13:05:57,067:DEBUG:Index 19.00, Processed: 75 Elapsed: 0:22:04.296954 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I019Y1961M08
2018-04-23 13:06:17,220:DEBUG:Index 20.00, Processed: 76 Elapsed: 0:22:24.450431 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I020Y1961M09
2018-04-23 13:06:36,045:DEBUG:Index 21.00, Processed: 77 Elapsed: 0:22:43.274427 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I021Y1961M10
2018-04-23 13:06:54,818:DEBUG:Index 22.00, Processed: 78 Elapsed: 0:23:02.047882 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I022Y1961M11
2018-04-23 13:07:14,957:DEBUG:Index 23.00, Processed: 79 Elapsed: 0:23:22.187225 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I023Y1961M12
2018-04-23 13:07:31,132:DEBUG:Index 24.00, Processed: 80 Elapsed: 0:23:38.361901 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I024Y1962M01
2018-04-23 13:07:48,247:DEBUG:Index 25.00, Processed: 81 Elapsed: 0:23:55.476684 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I025Y1962M02
2018-04-23 13:08:07,564:DEBUG:Index 26.00, Processed: 82 Elapsed: 0:24:14.794156 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I026Y1962M03
2018-04-23 13:08:22,984:DEBUG:Index 27.00, Processed: 83 Elapsed: 0:24:30.213659 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I027Y1962M04
2018-04-23 13:08:37,867:DEBUG:Index 28.00, Processed: 84 Elapsed: 0:24:45.097013 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I028Y1962M05
2018-04-23 13:08:52,061:DEBUG:Index 29.00, Processed: 85 Elapsed: 0:24:59.290581 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I029Y1962M06
2018-04-23 13:09:06,126:DEBUG:Index 30.00, Processed: 86 Elapsed: 0:25:13.356211 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I030Y1962M07
2018-04-23 13:09:20,314:DEBUG:Index 31.00, Processed: 87 Elapsed: 0:25:27.544341 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I031Y1962M08
2018-04-23 13:09:35,789:DEBUG:Index 32.00, Processed: 88 Elapsed: 0:25:43.018827 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I032Y1962M09
2018-04-23 13:09:52,381:DEBUG:Index 33.00, Processed: 89 Elapsed: 0:25:59.610948 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I033Y1962M10
2018-04-23 13:10:09,958:DEBUG:Index 34.00, Processed: 90 Elapsed: 0:26:17.187743 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I034Y1962M11
2018-04-23 13:10:26,854:DEBUG:Index 35.00, Processed: 91 Elapsed: 0:26:34.084340 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I035Y1962M12
2018-04-23 13:10:42,697:DEBUG:Index 36.00, Processed: 92 Elapsed: 0:26:49.926564 Asset: projects/WRI-Aquaduct/PCRGlobWB20V09/global_historical_PDomWW_month_m_5min_1960_2014/global_historical_PDomWW_month_m_5min_1960_2014_I036Y1963M01
